0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
413.0,0.45,0.118,3.0,0.44161710061740544,13.23383,-15.023546034357839,18.76696,-0.130473,0.2346590722338355,0.450828,2000.0,0.4,5.348940868609368,0.874151,1.5726035387776869,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.3648169429220143,13.23383,-0.556426896266732,18.76696,-0.130473,0.14633316711304248,0.450828,2000.0,0.4,0.9949618586137224,0.874151,2.313455274039769,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.8421025953126866,13.23383,16.97992427675227,18.76696,-0.130473,0.066479781905847,0.450828,2000.0,0.4,1.5334566447035747,0.874151,2.130950364782916,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.21594891491354695,13.23383,-5.114634252489402,18.76696,-0.130473,0.39938794877582945,0.450828,2000.0,0.4,3.5239692939297043,0.874151,0.8248127411519591,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.8264844393989486,13.23383,-15.74745365982405,18.76696,-0.130473,0.3713037374942746,0.450828,2000.0,0.4,0.7140692637478199,0.874151,1.7730876071669779,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.40515509266145,13.23383,-17.448183051863467,18.76696,-0.130473,0.4476282910043355,0.450828,2000.0,0.4,9.390613439286923,0.874151,0.15847423622464607,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.0998906613003148,13.23383,4.184755504248141,18.76696,-0.130473,0.21470783418764783,0.450828,2000.0,0.4,2.3980858849154076,0.874151,0.4077979872065845,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.419545633155616,13.23383,10.804514216339722,18.76696,-0.130473,0.4145941746421311,0.450828,2000.0,0.4,1.8687657534348427,0.874151,1.9605383641441883,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.9790782299231493,13.23383,12.939209552085963,18.76696,-0.130473,0.08776465176556551,0.450828,2000.0,0.4,6.842270343344862,0.874151,0.5374669875471983,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.1872619753595757,13.23383,-13.526191775277946,18.76696,-0.130473,0.49080203380663245,0.450828,2000.0,0.4,0.3739778998031363,0.874151,0.7550168812913389,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.2035895321053063,13.23383,-1.238877256988129,18.76696,-0.130473,0.08704499449603803,0.450828,2000.0,0.4,8.105578000185176,0.874151,0.437071341869626,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.1231674003315508,13.23383,5.409393409090807,18.76696,-0.130473,0.3167006475376992,0.450828,2000.0,0.4,1.7953980201917414,0.874151,1.3069899646915695,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.3315165152505675,13.23383,-16.194871844948914,18.76696,-0.130473,0.42102862950312747,0.450828,2000.0,0.4,8.59274574574471,0.874151,0.6128255517336758,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.028862998920045,13.23383,10.965453681064474,18.76696,-0.130473,0.3370286258151116,0.450828,2000.0,0.4,8.799276582594686,0.874151,0.7885074368687508,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.227501905527796,13.23383,-17.07182822766845,18.76696,-0.130473,0.4019522693196473,0.450828,2000.0,0.4,7.044851232260281,0.874151,1.8933383764934746,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.2055189652791496,13.23383,2.7726879383466247,18.76696,-0.130473,0.08012196695115958,0.450828,2000.0,0.4,1.4628443175515253,0.874151,0.8110738899813072,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7180736173041753,13.23383,-3.4319043727519656,18.76696,-0.130473,0.4887786469989988,0.450828,2000.0,0.4,1.587389906427369,0.874151,1.60479372405153,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.424310140547302,13.23383,3.0482751556665377,18.76696,-0.130473,0.1586574493603482,0.450828,2000.0,0.4,0.35653918473563045,0.874151,0.10425277511459345,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.3966066988655443,13.23383,7.055236038056901,18.76696,-0.130473,0.1663728469462576,0.450828,2000.0,0.4,4.175367148592574,0.874151,0.05770831006243558,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.5867470262958936,13.23383,-17.10283530410591,18.76696,-0.130473,0.1203667138056986,0.450828,2000.0,0.4,7.98963109033912,0.874151,0.15368701031008425,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.4440864698704232,13.23383,0.3709831057283104,18.76696,-0.130473,0.47520937568938915,0.450828,2000.0,0.4,0.49114754323324034,0.874151,2.0080268885950585,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.326418660118,13.23383,-8.726658545475983,18.76696,-0.130473,0.40100057191940003,0.450828,2000.0,0.4,2.443614327118081,0.874151,2.33406514424035,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.371522269420234,13.23383,-3.8092537695026536,18.76696,-0.130473,0.29027898812708686,0.450828,2000.0,0.4,7.356909465226076,0.874151,2.1816201677258333,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.8252755214760943,13.23383,5.863938664004348,18.76696,-0.130473,0.364715495891571,0.450828,2000.0,0.4,6.23134982812092,0.874151,0.4793662080458105,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.9968409212611444,13.23383,-7.0003656343227725,18.76696,-0.130473,0.15978767007222133,0.450828,2000.0,0.4,7.478326969642713,0.874151,1.0821382410476847,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.619421569937143,13.23383,19.42853151865451,18.76696,-0.130473,0.05722526666646436,0.450828,2000.0,0.4,4.927197724773144,0.874151,2.391972489115056,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.367402606056852,13.23383,7.090232129414627,18.76696,-0.130473,0.038526135836773,0.450828,2000.0,0.4,9.323679126987942,0.874151,2.169916721355121,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7700860334742017,13.23383,1.806292195205284,18.76696,-0.130473,0.3663812911306525,0.450828,2000.0,0.4,5.030762742149536,0.874151,2.4708344362005192,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7954056193699033,13.23383,-3.7273777925622547,18.76696,-0.130473,0.3201901224592382,0.450828,2000.0,0.4,6.831285411265406,0.874151,1.8428199261234917,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.701233870757703,13.23383,-4.866604970648874,18.76696,-0.130473,0.288572695545454,0.450828,2000.0,0.4,6.476364262819754,0.874151,1.3004088303893522,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7272100448217216,13.23383,-16.34295109833266,18.76696,-0.130473,0.02080558225740363,0.450828,2000.0,0.4,7.340189562351408,0.874151,2.128460975138883,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.4583921910466935,13.23383,6.202018625711194,18.76696,-0.130473,0.3501965748765304,0.450828,2000.0,0.4,8.633527620146884,0.874151,0.47517222932736547,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.924686016357333,13.23383,-3.5120176392102813,18.76696,-0.130473,0.2727066614789645,0.450828,2000.0,0.4,1.3956304665654173,0.874151,1.456085213969612,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.771837412279952,13.23383,17.650539012906037,18.76696,-0.130473,0.3262494417783406,0.450828,2000.0,0.4,0.6715780196974633,0.874151,1.7179889302450089,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7098962890713245,13.23383,3.397906231951108,18.76696,-0.130473,0.3872307628634226,0.450828,2000.0,0.4,2.933093168909381,0.874151,2.3179490162328658,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.154567814369996,13.23383,-13.943289433293298,18.76696,-0.130473,0.14478631899148706,0.450828,2000.0,0.4,0.8034001024901904,0.874151,0.7056372740234773,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.8334149235712816,13.23383,-4.954170788950352,18.76696,-0.130473,0.40598490441109236,0.450828,2000.0,0.4,6.918401528433169,0.874151,1.5293786219503342,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.8266334654330858,13.23383,-9.022742642275343,18.76696,-0.130473,0.07579064913069193,0.450828,2000.0,0.4,3.072828954648856,0.874151,1.6177856998441502,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7258334853715096,13.23383,15.933693012685929,18.76696,-0.130473,0.09163017473707871,0.450828,2000.0,0.4,0.6007251580761427,0.874151,0.6884205213103002,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.5251833051041044,13.23383,8.40158648425431,18.76696,-0.130473,0.10163555020936316,0.450828,2000.0,0.4,8.74223583111536,0.874151,0.5765946581554243,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.9038206908857667,13.23383,-8.242933026618262,18.76696,-0.130473,0.024016721234092847,0.450828,2000.0,0.4,1.7610703807012258,0.874151,0.7956373727827537,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.9430304753589063,13.23383,-8.861581796973653,18.76696,-0.130473,0.2349439373276879,0.450828,2000.0,0.4,0.36812087412427513,0.874151,2.2223492141637182,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.2781943180864843,13.23383,-10.585949083831517,18.76696,-0.130473,0.11618670474049951,0.450828,2000.0,0.4,8.513532509159152,0.874151,2.464077490145101,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.2991775575722952,13.23383,-15.432362581686505,18.76696,-0.130473,0.43799283175403675,0.450828,2000.0,0.4,8.734251016147613,0.874151,1.8581414813006805,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.3508508173263145,13.23383,6.617724147533675,18.76696,-0.130473,0.26924033829830324,0.450828,2000.0,0.4,6.080187102787184,0.874151,1.2018424822965668,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.5691484906426425,13.23383,-1.989542467225899,18.76696,-0.130473,0.062211983758190766,0.450828,2000.0,0.4,0.56015095156462,0.874151,0.7911358159464268,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.8497776590526926,13.23383,-3.711471165843122,18.76696,-0.130473,0.4440859604929845,0.450828,2000.0,0.4,3.0530961183580003,0.874151,1.7718535912637887,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.065740984573027,13.23383,-13.960974969874009,18.76696,-0.130473,0.054146816421790415,0.450828,2000.0,0.4,3.8561782818618777,0.874151,0.5090676775025368,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.4135233088349928,13.23383,12.878771457226726,18.76696,-0.130473,0.12484083424179493,0.450828,2000.0,0.4,9.036050304850626,0.874151,2.059170138602167,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.4966987085967638,13.23383,7.413541945015332,18.76696,-0.130473,0.24236760987021966,0.450828,2000.0,0.4,9.933773075607434,0.874151,1.4826035508905597,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.2234489005420603,13.23383,-3.3012156677195534,18.76696,-0.130473,0.26635345352770384,0.450828,2000.0,0.4,7.946545852306191,0.874151,0.7797768037224566,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.0383992849648793,13.23383,14.269939552952863,18.76696,-0.130473,0.46262323540524813,0.450828,2000.0,0.4,7.719470263523358,0.874151,0.1241909997235366,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.6098897879589924,13.23383,-17.36020516340204,18.76696,-0.130473,0.20305166075381206,0.450828,2000.0,0.4,4.219399418407639,0.874151,1.111170938646894,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.7722474114634326,13.23383,-7.291941461261267,18.76696,-0.130473,0.4203442560683209,0.450828,2000.0,0.4,8.885720479186146,0.874151,0.08929607339223433,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.7096198446863109,13.23383,-10.551892149021121,18.76696,-0.130473,0.10830096537362317,0.450828,2000.0,0.4,0.05387518856763307,0.874151,0.5974666168109122,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.6598622009884267,13.23383,-13.407136959506424,18.76696,-0.130473,0.3668619576019382,0.450828,2000.0,0.4,3.8073867745108574,0.874151,0.6358112826452335,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.0852274588450046,13.23383,2.848666073852616,18.76696,-0.130473,0.3143176369398641,0.450828,2000.0,0.4,6.716279206892508,0.874151,0.12895333764344855,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.3328744402487671,13.23383,1.4802937558162306,18.76696,-0.130473,0.1801294174835667,0.450828,2000.0,0.4,4.347222102730269,0.874151,2.257053635597678,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.44978937053645596,13.23383,2.7215962937169103,18.76696,-0.130473,0.1424887566845642,0.450828,2000.0,0.4,7.888940405337934,0.874151,1.4098320122792696,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.9591380050702614,13.23383,14.954426520600641,18.76696,-0.130473,0.17167414752169763,0.450828,2000.0,0.4,9.50662790035451,0.874151,1.2669947420219394,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.24746210179312,13.23383,4.495174030259509,18.76696,-0.130473,0.2780534572683454,0.450828,2000.0,0.4,1.309028310653234,0.874151,1.826891700061051,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.1108195710947033,13.23383,-5.306628048214186,18.76696,-0.130473,0.43470650413603024,0.450828,2000.0,0.4,1.7499808056739687,0.874151,1.936041557837217,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.8843917351636881,13.23383,2.0889240377232845,18.76696,-0.130473,0.18758438259504703,0.450828,2000.0,0.4,2.76721767108962,0.874151,1.985871129232451,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.922694085841088,13.23383,9.738098245414001,18.76696,-0.130473,0.3098400180706289,0.450828,2000.0,0.4,0.5954303568951941,0.874151,0.6058716139022161,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.40593670261588466,13.23383,-18.793165178720123,18.76696,-0.130473,0.387758708692926,0.450828,2000.0,0.4,9.455774034559006,0.874151,0.34592997770874934,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.0426711148722108,13.23383,10.072135552359178,18.76696,-0.130473,0.08570485600360887,0.450828,2000.0,0.4,2.9169445031142565,0.874151,0.26830198139115097,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.0765496552855334,13.23383,-3.027318130839909,18.76696,-0.130473,0.30719452569606487,0.450828,2000.0,0.4,6.698500379259066,0.874151,0.04113969021072612,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.964686294894312,13.23383,14.623065845326813,18.76696,-0.130473,0.21501377926036827,0.450828,2000.0,0.4,3.2495164317191043,0.874151,0.6695690167868729,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.2520852273593157,13.23383,5.645848409390808,18.76696,-0.130473,0.03697558401680299,0.450828,2000.0,0.4,2.4206464014342917,0.874151,1.828654002609731,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.908516446048685,13.23383,-18.257230507277594,18.76696,-0.130473,0.2804083201223089,0.450828,2000.0,0.4,7.531101991586897,0.874151,1.471932263084149,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.4853473798757062,13.23383,11.038284305861435,18.76696,-0.130473,0.04144475975179097,0.450828,2000.0,0.4,4.509247315948078,0.874151,1.8306502845138413,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.6683491262666518,13.23383,5.950348771045423,18.76696,-0.130473,0.04789467235600311,0.450828,2000.0,0.4,4.997857947447853,0.874151,1.3870072372567996,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.39254081287314574,13.23383,5.253352141478317,18.76696,-0.130473,0.19980573630060885,0.450828,2000.0,0.4,1.7533348242949096,0.874151,2.3393891664395765,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.0008980232194977,13.23383,-8.029379163281558,18.76696,-0.130473,0.09088007529855482,0.450828,2000.0,0.4,9.61626777176812,0.874151,0.40392302384032963,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.4495805755274813,13.23383,-14.456421542647053,18.76696,-0.130473,0.2248038565476902,0.450828,2000.0,0.4,1.6112954404313857,0.874151,2.104379210874792,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.508151171993132,13.23383,-2.8452917866305576,18.76696,-0.130473,0.38915165921016776,0.450828,2000.0,0.4,0.3374503849319756,0.874151,1.9536753614025402,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.4984840600658316,13.23383,-8.327545233978796,18.76696,-0.130473,0.35946863795334677,0.450828,2000.0,0.4,0.9115043559050542,0.874151,1.1965064240033865,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.3883940637171521,13.23383,-6.1814936654732335,18.76696,-0.130473,0.05895330422777436,0.450828,2000.0,0.4,0.6205696556524163,0.874151,2.2376376114761936,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.739059708504306,13.23383,18.993347243542182,18.76696,-0.130473,0.49198575569364045,0.450828,2000.0,0.4,0.2601814274183897,0.874151,1.4634748118191605,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.5292437824440097,13.23383,-11.89311830105623,18.76696,-0.130473,0.3751475634022856,0.450828,2000.0,0.4,5.811069378167728,0.874151,0.4553325702491604,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.1902765057810782,13.23383,-12.488397200116228,18.76696,-0.130473,0.45440665333745256,0.450828,2000.0,0.4,2.8311637320206064,0.874151,1.3571688609281132,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.2951182458557378,13.23383,3.62786432743507,18.76696,-0.130473,0.269676814169573,0.450828,2000.0,0.4,9.566544844093295,0.874151,0.24551044033858144,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.8221687912498499,13.23383,14.075490474130113,18.76696,-0.130473,0.18421090592973222,0.450828,2000.0,0.4,5.765590912517852,0.874151,2.2702752433974376,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.507092503757936,13.23383,2.9502414517103013,18.76696,-0.130473,0.25706261529575675,0.450828,2000.0,0.4,8.611204963905264,0.874151,1.0458603399293123,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.4066610062625582,13.23383,-7.921533453863047,18.76696,-0.130473,0.15146775657045825,0.450828,2000.0,0.4,9.092413965433773,0.874151,0.3695719177314924,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.6864339710969767,13.23383,-6.027962175864815,18.76696,-0.130473,0.04770217984250698,0.450828,2000.0,0.4,5.737485138496465,0.874151,0.5225325133289673,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,2.388702904409606,13.23383,5.5866004282523,18.76696,-0.130473,0.22501069724201014,0.450828,2000.0,0.4,9.692600034236525,0.874151,1.7499946142739,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,0.31333336201289763,13.23383,-7.531372579888876,18.76696,-0.130473,0.23375963547722214,0.450828,2000.0,0.4,7.859104889708959,0.874151,1.4604997263268127,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
413.0,0.45,0.118,3.0,1.7573977917646422,13.23383,-17.588209302941,18.76696,-0.130473,0.07532057303646117,0.450828,2000.0,0.4,9.113254782213101,0.874151,1.0759123211398673,0.541605,0.273584,1.2,0.33,4.970496,0.0,0.0,200.0,0.0,0.0,20.0,-999.0,-999.0,-999.0
